minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source
2991.0,38,33.23,10,6,16,,,,Unai Vargas 68,Espanyol,FW,19,URU,La Liga,2223,63,19,9,26,51,27,36,demo
2923.0,38,32.48,2,5,7,,,,Bryan Núñez 73,Real Sociedad,MF,28,POR,La Liga,2425,40,11,41,37,46,48,37,demo
236.0,3,2.62,0,0,0,,,,Bryan Díaz 74,Espanyol,DF,31,MAR,La Liga,2223,0,0,3,4,3,0,2,demo
208.0,3,2.31,0,0,0,,,,Ante Sánchez 77,Athletic,MF,31,BRA,La Liga,2223,0,0,1,4,10,4,4,demo
2756.0,38,30.62,2,6,8,,,,Iker Alonso 79,Rayo,MF,23,MAR,La Liga,2425,32,11,46,50,53,33,32,demo
2257.0,32,25.08,8,4,12,,,,Lamine González 82,Celta,FW,36,URU,La Liga,2425,57,10,6,8,28,19,28,demo
2598.0,37,28.87,0,0,0,,,,Gavi Jiménez 83,Mallorca,GK,18,ESP,La Liga,2223,0,0,4,4,1,37,22,demo
835.0,12,9.28,0,0,0,,,,Samu Moreno 88,Celta,DF,20,BRA,La Liga,2425,3,1,9,20,12,10,14,demo
436.0,6,4.84,1,0,1,,,,Samu Ortega 89,Espanyol,MF,20,URU,La Liga,2223,2,1,7,9,10,3,3,demo
1128.0,16,12.53,1,2,3,,,,Rodri Alonso 92,Espanyol,"MF,DF",22,URU,La Liga,2223,9,3,12,27,25,23,17,demo
2056.0,29,22.84,5,4,9,,,,Álex Romero 94,Las Palmas,FW,28,ESP,La Liga,2425,49,11,7,16,22,24,28,demo
3120.0,38,34.67,2,6,8,,,,Gavi Ramírez 0,Getafe,MF,19,NGA,La Liga,2425,35,10,40,46,50,51,43,demo
2715.0,38,30.17,4,6,10,,,,Lamine Martínez 1,Villarreal,MF,32,ESP,La Liga,2223,34,12,42,48,49,32,30,demo
650.0,9,7.22,3,2,5,,,,Carlos Vargas 6,Celta,"FW,MF",28,POR,La Liga,2425,10,4,3,7,7,7,7,demo
2378.0,34,26.42,2,2,4,,,,Javier Vargas 7,Sevilla,DF,18,URU,La Liga,2223,12,3,52,47,24,30,26,demo
217.0,3,2.41,0,0,0,,,,Iván Navarro 10,Valladolid,MF,32,MAR,La Liga,2223,3,2,3,4,6,1,1,demo
1419.0,20,15.77,2,2,4,,,,Pablo Vargas 12,Valencia,FW,36,POR,La Liga,2425,35,18,3,11,20,18,8,demo
2112.0,30,23.47,6,4,10,,,,Pedri Moreno 15,Betis,"MF,DF",30,BRA,La Liga,2425,20,6,32,31,39,20,19,demo
622.0,9,6.91,2,0,2,,,,Bryan Díaz 16,Girona,DF,29,POR,La Liga,2223,1,0,9,5,3,5,8,demo
1535.0,22,17.06,3,4,7,,,,Fermín Torres 21,Valladolid,MF,17,ESP,La Liga,2425,17,5,36,22,26,25,18,demo
987.0,14,10.97,2,3,5,,,,Unai Navarro 22,Real Madrid,MF,20,ESP,La Liga,2223,12,3,18,10,16,12,6,demo
1980.0,28,22.0,8,5,13,,,,Unai Ruiz 25,Barcelona,FW,22,POR,La Liga,2223,58,14,7,12,28,24,24,demo
559.0,8,6.21,1,1,2,,,,Pedri González 27,Sevilla,DF,17,MAR,La Liga,2425,2,1,14,17,5,8,2,demo
1794.0,26,19.93,2,1,3,,,,Fermín Núñez 30,Valencia,MF,34,FRA,La Liga,2425,23,9,30,24,37,19,28,demo
2275.0,32,25.28,6,1,7,,,,Takefusa González 31,Real Madrid,MF,19,URU,La Liga,2223,19,3,36,39,39,24,22,demo
1815.0,26,20.17,6,1,7,,,,Takefusa Moreno 36,Espanyol,FW,21,ARG,La Liga,2425,52,17,10,10,24,19,19,demo
1790.0,26,19.89,1,6,7,,,,Yeremy Alonso 37,Villarreal,MF,22,NGA,La Liga,2223,18,7,25,30,33,29,20,demo
1333.0,19,14.81,2,1,3,,,,Nico García 40,Valladolid,DF,36,BRA,La Liga,2223,2,0,27,22,11,17,20,demo
423.0,6,4.7,2,0,2,,,,Ayoze Ortega 42,Osasuna,FW,20,MAR,La Liga,2425,7,2,4,2,4,3,4,demo
1024.0,15,11.38,2,4,6,,,,Álex Núñez 45,Celta,MF,26,NGA,La Liga,2425,14,6,17,15,20,13,9,demo
1763.0,25,19.59,4,8,12,,,,Samu Ruiz 46,Betis,"MF,DF",19,MAR,La Liga,2223,18,3,23,28,45,27,18,demo
2638.0,38,29.31,2,8,10,,,,Samu López 51,Girona,MF,30,ESP,La Liga,2425,28,9,34,38,45,22,29,demo
2292.0,33,25.47,3,1,4,,,,Pablo Iglesias 52,Real Madrid,DF,35,ARG,La Liga,2223,9,2,45,32,18,31,24,demo
1800.0,26,20.0,1,2,3,,,,Pedri Ramírez 55,Mallorca,DF,17,URU,La Liga,2223,8,2,34,25,26,29,18,demo
3271.0,38,36.34,2,1,3,,,,Unai González 57,Rayo,DF,29,MAR,La Liga,2425,13,2,67,51,30,45,42,demo
3299.0,38,36.66,13,5,18,,,,Hugo Sánchez 60,Sevilla,FW,27,NGA,La Liga,2425,83,29,16,20,54,38,39,demo
2377.0,34,26.41,0,0,0,,,,Mikel Díaz 61,Girona,GK,33,URU,La Liga,2223,0,0,3,2,0,30,24,demo
894.0,13,9.93,2,2,4,,,,Gavi Díaz 66,Las Palmas,FW,31,FRA,La Liga,2425,24,11,5,4,11,12,10,demo
2004.0,29,22.27,0,0,0,,,,Pedri Moreno 67,Leganés,GK,32,ARG,La Liga,2223,0,0,5,0,0,20,16,demo
1770.0,25,19.67,0,7,7,,,,Ante Navarro 70,Athletic,MF,33,URU,La Liga,2223,15,5,28,25,35,28,22,demo
2753.0,38,30.59,12,6,18,,,,Bryan Alonso 72,Real Sociedad,FW,21,ARG,La Liga,2425,71,25,16,9,39,33,31,demo
320.0,5,3.56,1,0,1,,,,Ante Torres 75,Getafe,FW,34,FRA,La Liga,2425,13,7,1,1,3,1,5,demo
850.0,12,9.44,5,3,8,,,,Gavi Romero 76,Alavés,FW,17,POR,La Liga,2223,15,4,7,1,11,15,7,demo
2732.0,38,30.36,0,2,2,,,,Iván Jiménez 81,Villarreal,DF,28,NGA,La Liga,2425,10,3,38,40,23,35,23,demo
660.0,9,7.33,2,1,3,,,,Pedri Torres 82,Athletic,DF,30,ESP,La Liga,2223,5,2,14,7,8,10,6,demo
1690.0,24,18.78,8,5,13,,,,Rodri Navarro 85,Betis,FW,34,BRA,La Liga,2223,53,16,9,7,17,36,19,demo
904.0,13,10.04,4,3,7,,,,Takefusa Pérez 87,Villarreal,MF,29,BRA,La Liga,2425,17,5,15,12,17,11,6,demo
982.0,14,10.91,0,2,2,,,,Pablo Ruiz 90,Villarreal,DF,22,FRA,La Liga,2425,4,0,14,14,11,14,9,demo
1407.0,20,15.63,4,3,7,,,,Álex Castro 91,Villarreal,"DF,MF",21,POR,La Liga,2223,22,5,21,34,21,16,15,demo
481.0,7,5.34,1,2,3,,,,Ayoze Alonso 96,Girona,DF,20,BRA,La Liga,2425,2,0,11,9,3,5,7,demo
2148.0,31,23.87,9,3,12,,,,Ayoze Martínez 0,Barcelona,FW,22,BRA,La Liga,2223,54,14,10,9,31,16,25,demo
1722.0,25,19.13,6,4,10,,,,Nico Moreno 3,Getafe,FW,18,BRA,La Liga,2223,42,13,5,11,19,16,26,demo
2370.0,34,26.33,5,4,9,,,,Lamine Castro 5,Leganés,MF,23,URU,La Liga,2425,38,10,39,31,50,28,24,demo
542.0,8,6.02,4,0,4,,,,Fermín Martínez 8,Real Sociedad,"FW,MF",24,POR,La Liga,2425,11,2,0,5,10,9,7,demo
218.0,3,2.42,0,2,2,,,,Marc Moreno 9,Mallorca,MF,34,ARG,La Liga,2223,3,0,2,7,7,3,6,demo
1979.0,28,21.99,0,7,7,,,,Gavi Alonso 14,Mallorca,"MF,DF",20,ESP,La Liga,2425,23,4,26,36,37,29,19,demo
1981.0,28,22.01,1,0,1,,,,Gavi García 15,Girona,DF,33,POR,La Liga,2223,9,1,29,30,11,29,26,demo
3109.0,38,34.54,15,5,20,,,,Iker Navarro 18,Barcelona,FW,20,ESP,La Liga,2223,92,34,9,18,51,41,36,demo
1638.0,23,18.2,5,4,9,,,,Nico Ramírez 20,Real Madrid,"FW,MF",25,NGA,La Liga,2425,46,13,8,9,36,25,16,demo
1517.0,22,16.86,1,1,2,,,,Iván González 23,Valencia,FW,22,ARG,La Liga,2425,32,16,4,11,29,15,15,demo
659.0,9,7.32,3,0,3,,,,Bryan Romero 24,Villarreal,"FW,MF",17,ARG,La Liga,2223,21,9,3,8,12,10,5,demo
2866.0,38,31.84,1,4,5,,,,Sergio Moreno 29,Athletic,DF,26,BRA,La Liga,2425,16,7,68,46,23,29,32,demo
716.0,10,7.96,0,3,3,,,,Sergio Torres 30,Betis,MF,18,NGA,La Liga,2223,8,2,11,11,16,16,13,demo
1756.0,25,19.51,0,0,0,,,,Gavi Ortega 33,Celta,GK,23,URU,La Liga,2223,0,0,6,0,0,16,22,demo
1996.0,29,22.18,1,1,2,,,,Iker López 35,Valladolid,DF,35,POR,La Liga,2425,8,2,39,38,13,24,25,demo
928.0,13,10.31,2,4,6,,,,Samu Iglesias 38,Betis,FW,23,URU,La Liga,2425,25,9,5,6,13,9,11,demo
1037.0,15,11.52,2,1,3,,,,Pablo Jiménez 39,Osasuna,FW,24,BRA,La Liga,2223,26,8,5,4,17,11,11,demo
1247.0,18,13.86,0,3,3,,,,Iván Torres 44,Rayo,MF,31,ARG,La Liga,2425,18,6,20,22,24,17,13,demo
2279.0,33,25.32,7,3,10,,,,Unai Romero 45,Rayo,"FW,MF",20,FRA,La Liga,2223,48,19,11,15,34,40,26,demo
1512.0,22,16.8,9,4,13,,,,Iker Jiménez 48,Athletic,FW,27,BRA,La Liga,2223,32,12,1,10,21,13,24,demo
1199.0,17,13.32,0,5,5,,,,Gavi Iglesias 50,Sevilla,MF,28,MAR,La Liga,2425,17,3,21,15,25,12,12,demo
1334.0,19,14.82,5,2,7,,,,Javier Ruiz 53,Real Madrid,"FW,MF",21,BRA,La Liga,2425,29,11,7,6,22,19,13,demo
533.0,8,5.92,3,1,4,,,,Javier Sánchez 54,Celta,FW,32,NGA,La Liga,2223,16,8,3,3,7,3,7,demo
1985.0,28,22.06,5,2,7,,,,Oihan Jiménez 59,Girona,DF,20,ARG,La Liga,2425,8,1,35,33,19,30,26,demo
2759.0,38,30.66,0,1,1,,,,Ante Martínez 60,Barcelona,DF,32,NGA,La Liga,2223,12,3,63,59,24,35,23,demo
1226.0,18,13.62,3,3,6,,,,Mikel Torres 63,Athletic,MF,29,ESP,La Liga,2223,18,4,20,24,28,12,20,demo
1575.0,22,17.5,3,1,4,,,,Iker Torres 65,Real Sociedad,DF,21,ESP,La Liga,2425,10,3,32,27,19,12,19,demo
2013.0,29,22.37,4,1,5,,,,Pedri Ramírez 68,Celta,MF,33,URU,La Liga,2425,27,7,32,34,31,22,20,demo
2395.0,34,26.61,2,2,4,,,,Fermín Moreno 69,Leganés,DF,36,BRA,La Liga,2223,9,2,48,43,20,19,18,demo
1550.0,22,17.22,4,1,5,,,,Fermín Jiménez 74,Athletic,MF,35,BRA,La Liga,2425,11,4,21,19,31,16,18,demo
724.0,10,8.04,0,0,0,,,,Pedri Sánchez 75,Sevilla,GK,32,POR,La Liga,2223,0,0,1,0,0,10,6,demo
631.0,9,7.01,0,0,0,,,,Pedri Díaz 78,Mallorca,MF,24,MAR,La Liga,2223,14,5,8,12,16,11,16,demo
1059.0,15,11.77,1,1,2,,,,Pedri Martínez 80,Mallorca,MF,34,BRA,La Liga,2425,8,4,16,26,23,9,14,demo
659.0,9,7.32,2,2,4,,,,Rodri Alonso 83,Real Sociedad,FW,18,NGA,La Liga,2425,15,5,6,7,12,9,7,demo
2392.0,34,26.58,2,5,7,,,,Iván Pérez 84,Atlético,MF,19,FRA,La Liga,2223,26,10,32,43,40,39,32,demo
480.0,7,5.33,0,0,0,,,,Hugo Navarro 89,Osasuna,DF,22,FRA,La Liga,2425,5,1,14,10,5,2,5,demo
1434.0,20,15.93,2,4,6,,,,Ayoze Martínez 90,Rayo,MF,36,FRA,La Liga,2223,16,3,18,31,31,12,22,demo
234.0,3,2.6,0,0,0,,,,Unai Navarro 93,Real Sociedad,FW,27,FRA,La Liga,2223,5,2,3,0,5,2,2,demo
330.0,5,3.67,0,0,0,,,,Oihan Vargas 95,Real Madrid,DF,36,ESP,La Liga,2425,1,1,9,9,4,4,4,demo
2564.0,37,28.49,2,2,4,,,,Carlos Sánchez 1,Real Madrid,DF,28,FRA,La Liga,2425,7,0,49,38,20,33,29,demo
525.0,8,5.83,0,0,0,,,,Ayoze Ramírez 2,Real Sociedad,DF,29,MAR,La Liga,2223,2,1,7,12,6,5,8,demo
2854.0,38,31.71,0,1,1,,,,Carlos Díaz 7,Alavés,DF,22,NGA,La Liga,2425,17,4,52,48,21,34,32,demo
2956.0,38,32.84,0,0,0,,,,Ayoze Romero 8,Leganés,GK,19,FRA,La Liga,2223,0,0,5,3,0,32,33,demo
2281.0,33,25.34,3,10,13,,,,Iker Iglesias 11,Getafe,MF,26,ARG,La Liga,2223,29,11,28,33,40,27,22,demo
3202.0,38,35.58,0,0,0,,,,Hugo Díaz 13,Leganés,GK,19,NGA,La Liga,2425,0,0,0,0,0,43,37,demo
1831.0,26,20.34,7,2,9,,,,Hugo Iglesias 16,Villarreal,FW,29,ARG,La Liga,2425,37,13,16,9,32,30,24,demo
2577.0,37,28.63,2,1,3,,,,Carlos Vargas 17,Valencia,DF,35,NGA,La Liga,2223,19,5,42,51,21,23,42,demo
2677.0,38,29.74,11,3,14,,,,Javier Díaz 22,Real Sociedad,FW,17,POR,La Liga,2425,66,22,8,17,33,28,33,demo
1191.0,17,13.23,1,0,1,,,,Gavi Pérez 23,Getafe,DF,23,POR,La Liga,2223,10,2,19,20,10,18,18,demo
469.0,7,5.21,1,0,1,,,,Pablo López 26,Mallorca,DF,30,NGA,La Liga,2223,3,0,8,8,3,7,1,demo
513.0,7,5.7,0,1,1,,,,Pablo López 28,Mallorca,DF,24,FRA,La Liga,2425,5,0,14,9,7,7,3,demo
848.0,12,9.42,1,3,4,,,,Unai Iglesias 31,Getafe,MF,24,URU,La Liga,2425,9,4,13,22,18,16,9,demo
933.0,13,10.37,1,4,5,,,,Samu Torres 32,Leganés,MF,30,NGA,La Liga,2223,7,3,14,11,16,11,9,demo
1989.0,28,22.1,2,8,10,,,,Carlos Sánchez 37,Osasuna,MF,25,NGA,La Liga,2425,27,10,30,41,48,22,26,demo
1664.0,24,18.49,2,4,6,,,,Álex López 38,Celta,MF,31,POR,La Liga,2223,17,5,30,29,33,21,16,demo
1240.0,18,13.78,5,5,10,,,,Mikel Martínez 41,Sevilla,FW,28,MAR,La Liga,2223,25,10,6,11,15,12,12,demo
3003.0,38,33.37,4,11,15,,,,Samu González 43,Valladolid,MF,22,MAR,La Liga,2425,32,6,42,37,59,30,49,demo
3324.0,38,36.93,16,9,25,,,,Ayoze Torres 46,Real Madrid,FW,31,POR,La Liga,2425,81,31,13,14,55,51,37,demo
507.0,7,5.63,0,2,2,,,,Carlos Núñez 47,Real Sociedad,MF,28,POR,La Liga,2223,8,6,7,12,18,6,3,demo
270.0,4,3.0,0,0,0,,,,Samu Iglesias 52,Mallorca,DF,35,ARG,La Liga,2425,0,1,6,2,5,4,4,demo
718.0,10,7.98,0,3,3,,,,Ayoze Vargas 53,Real Sociedad,DF,20,URU,La Liga,2223,5,4,15,14,6,10,5,demo
1853.0,26,20.59,7,4,11,,,,Nico López 56,Real Sociedad,"FW,MF",22,NGA,La Liga,2223,44,11,12,14,26,13,23,demo
805.0,12,8.94,0,0,0,,,,Yeremy García 58,Rayo,GK,18,NGA,La Liga,2425,0,0,1,1,0,3,6,demo
2762.0,38,30.69,0,1,1,,,,Javier Núñez 61,Rayo,DF,26,FRA,La Liga,2425,11,1,47,39,23,41,29,demo
2198.0,31,24.42,2,2,4,,,,Iker Díaz 62,Betis,DF,20,MAR,La Liga,2223,9,5,52,48,21,20,25,demo
1898.0,27,21.09,5,2,7,,,,Carlos Ramírez 67,Girona,DF,21,MAR,La Liga,2425,10,3,31,35,12,25,19,demo
464.0,7,5.16,0,0,0,,,,Yeremy Ruiz 68,Osasuna,DF,36,BRA,La Liga,2223,2,1,13,12,3,6,5,demo
383.0,5,4.26,1,0,1,,,,Mikel Moreno 71,Rayo,DF,30,FRA,La Liga,2223,2,0,9,7,2,6,4,demo
1541.0,22,17.12,0,1,1,,,,Hugo Núñez 73,Girona,DF,17,NGA,La Liga,2425,8,4,31,29,14,15,13,demo
3394.0,38,37.71,1,1,2,,,,Fermín Pérez 76,Athletic,DF,25,NGA,La Liga,2425,10,4,49,59,41,42,53,demo
399.0,6,4.43,0,0,0,,,,Nico Sánchez 77,Athletic,FW,34,ESP,La Liga,2223,5,0,2,3,7,2,2,demo
2393.0,34,26.59,0,1,1,,,,Gavi González 82,Espanyol,DF,25,FRA,La Liga,2425,9,1,48,40,22,23,22,demo
605.0,9,6.72,0,3,3,,,,Pablo Iglesias 83,Alavés,MF,29,ARG,La Liga,2223,8,2,4,12,10,5,8,demo
1192.0,17,13.24,0,4,4,,,,Takefusa Ramírez 86,Athletic,DF,19,ESP,La Liga,2223,4,0,25,23,10,12,10,demo
1162.0,17,12.91,0,1,1,,,,Bryan Díaz 88,Atlético,DF,21,POR,La Liga,2425,4,0,17,14,10,15,14,demo
242.0,3,2.69,0,1,1,,,,Hugo Torres 91,Leganés,MF,24,URU,La Liga,2425,4,2,5,3,6,0,4,demo
1040.0,15,11.56,2,0,2,,,,Samu Jiménez 92,Real Sociedad,DF,35,ARG,La Liga,2223,5,1,18,21,11,13,9,demo
1822.0,26,20.24,3,6,9,,,,Pedri Jiménez 0,Valencia,MF,17,FRA,La Liga,2425,26,7,19,18,40,25,20,demo
2347.0,34,26.08,4,4,8,,,,Yeremy Romero 1,Atlético,MF,19,BRA,La Liga,2223,26,9,38,37,44,30,41,demo
894.0,13,9.93,0,4,4,,,,Lamine Pérez 4,Las Palmas,MF,20,NGA,La Liga,2223,8,2,7,14,25,15,5,demo
1591.0,23,17.68,2,4,6,,,,Mikel Iglesias 6,Barcelona,MF,25,URU,La Liga,2425,21,10,18,22,30,16,16,demo
819.0,12,9.1,2,2,4,,,,Bryan Sánchez 9,Espanyol,MF,36,NGA,La Liga,2425,16,5,9,15,20,6,4,demo
2076.0,30,23.07,0,3,3,,,,Pedri Alonso 10,Alavés,DF,17,FRA,La Liga,2223,10,1,47,39,14,22,24,demo
691.0,10,7.68,0,0,0,,,,Pedri Moreno 15,Sevilla,MF,29,ESP,La Liga,2425,9,6,16,14,12,5,6,demo
2180.0,31,24.22,3,2,5,,,,Bryan Díaz 16,Valencia,DF,18,FRA,La Liga,2223,10,2,39,41,19,33,25,demo
3060.0,38,34.0,0,0,0,,,,Javier Alonso 19,Las Palmas,DF,33,MAR,La Liga,2223,18,3,61,42,30,44,27,demo
479.0,7,5.32,0,0,0,,,,Hugo Vargas 21,Alavés,GK,22,POR,La Liga,2425,0,0,0,0,0,4,1,demo
240.0,3,2.67,2,0,2,,,,Fermín Díaz 24,Athletic,"FW,MF",19,MAR,La Liga,2425,3,0,0,2,9,3,5,demo
2052.0,29,22.8,3,8,11,,,,Ayoze Moreno 25,Barcelona,MF,17,NGA,La Liga,2223,22,9,28,34,34,26,20,demo
1770.0,25,19.67,1,1,2,,,,Iván Ramírez 30,Mallorca,DF,23,FRA,La Liga,2425,9,2,32,29,12,20,27,demo
2804.0,38,31.16,9,4,13,,,,Takefusa Jiménez 31,Villarreal,FW,23,ARG,La Liga,2223,74,21,13,14,27,42,42,demo
1065.0,15,11.83,2,1,3,,,,Sergio Moreno 34,Osasuna,FW,20,URU,La Liga,2223,28,8,5,6,12,12,7,demo
2981.0,38,33.12,1,1,2,,,,Pablo García 36,Atlético,DF,31,BRA,La Liga,2425,17,3,62,48,28,35,18,demo
3242.0,38,36.02,5,2,7,,,,Pedri Castro 39,Mallorca,DF,36,POR,La Liga,2425,17,5,66,67,22,45,27,demo
1266.0,18,14.07,0,1,1,,,,Oihan González 40,Real Madrid,DF,23,MAR,La Liga,2223,4,3,32,29,12,10,7,demo
1196.0,17,13.29,0,3,3,,,,Nico Martínez 45,Getafe,"MF,DF",24,ARG,La Liga,2425,12,7,16,20,21,11,11,demo
3139.0,38,34.88,3,8,11,,,,Rodri Castro 46,Atlético,MF,32,BRA,La Liga,2223,33,15,47,48,69,45,30,demo
369.0,5,4.1,0,3,3,,,,Hugo Sánchez 49,Valencia,"DF,MF",34,NGA,La Liga,2223,3,1,6,7,8,4,3,demo
1860.0,27,20.67,1,4,5,,,,Takefusa García 51,Real Madrid,MF,17,ARG,La Liga,2425,18,4,24,26,39,20,24,demo
2721.0,38,30.23,5,4,9,,,,Iker Castro 54,Osasuna,MF,22,FRA,La Liga,2425,43,13,44,43,63,31,33,demo
1674.0,24,18.6,2,5,7,,,,Hugo Ramírez 55,Valladolid,MF,24,MAR,La Liga,2223,30,8,17,21,35,18,18,demo
1591.0,23,17.68,1,8,9,,,,Hugo López 60,Leganés,MF,27,POR,La Liga,2425,23,5,28,15,32,15,20,demo
578.0,8,6.42,0,0,0,,,,Samu Romero 61,Atlético,FW,35,MAR,La Liga,2223,15,6,1,2,10,6,3,demo
2210.0,32,24.56,4,6,10,,,,Samu Castro 64,Real Madrid,FW,23,ESP,La Liga,2223,51,13,11,9,40,17,21,demo
420.0,6,4.67,1,0,1,,,,Fermín Torres 66,Athletic,DF,20,MAR,La Liga,2425,1,0,13,6,6,6,2,demo
1378.0,20,15.31,0,2,2,,,,Unai Romero 69,Barcelona,DF,18,FRA,La Liga,2425,9,2,33,29,13,10,19,demo
795.0,11,8.83,0,0,0,,,,Samu Navarro 70,Real Madrid,GK,35,URU,La Liga,2223,0,0,0,0,0,12,8,demo
2819.0,38,31.32,12,4,16,,,,Bryan Díaz 75,Celta,FW,17,BRA,La Liga,2425,55,21,13,18,24,47,34,demo
221.0,3,2.46,0,0,0,,,,Iván Sánchez 76,Barcelona,DF,23,URU,La Liga,2223,2,0,8,2,2,5,3,demo
2280.0,33,25.33,2,7,9,,,,Carlos González 79,Valladolid,MF,34,FRA,La Liga,2223,24,9,25,46,55,25,24,demo
3227.0,38,35.86,0,0,0,,,,Fermín Pérez 81,Valencia,GK,31,ESP,La Liga,2425,0,0,4,5,1,33,33,demo
2384.0,34,26.49,2,5,7,,,,Oihan López 84,Real Madrid,"MF,DF",29,ARG,La Liga,2425,20,6,37,32,55,40,36,demo
1178.0,17,13.09,2,4,6,,,,Samu Moreno 85,Rayo,MF,23,MAR,La Liga,2223,6,5,19,15,19,12,13,demo
1964.0,28,21.82,0,6,6,,,,Hugo Navarro 90,Alavés,DF,31,ESP,La Liga,2425,10,5,44,23,10,19,20,demo
2040.0,29,22.67,5,4,9,,,,Sergio Núñez 91,Rayo,MF,20,ESP,La Liga,2223,22,5,32,30,46,20,22,demo
1380.0,20,15.33,8,1,9,,,,Takefusa Ruiz 94,Valencia,"FW,MF",26,ARG,La Liga,2223,28,7,4,8,14,19,14,demo
2546.0,36,28.29,0,0,0,,,,Nico Núñez 96,Valencia,GK,22,FRA,La Liga,2425,0,0,3,1,0,21,35,demo
1404.0,20,15.6,2,2,4,,,,Álex Alonso 2,Rayo,MF,29,BRA,La Liga,2425,23,6,27,22,33,20,12,demo
796.0,11,8.84,3,1,4,,,,Carlos Alonso 3,Celta,MF,23,ARG,La Liga,2223,8,1,11,7,13,12,8,demo
3131.0,38,34.79,6,11,17,,,,Yeremy Torres 8,Alavés,MF,30,NGA,La Liga,2425,39,10,52,50,62,35,34,demo
415.0,6,4.61,0,3,3,,,,Pedri Ortega 9,Espanyol,MF,31,NGA,La Liga,2223,5,0,6,9,9,4,4,demo
922.0,13,10.24,2,1,3,,,,Iván Romero 12,Real Madrid,MF,26,URU,La Liga,2223,12,2,12,22,22,9,9,demo
2532.0,36,28.13,3,6,9,,,,Takefusa Romero 14,Rayo,MF,33,ARG,La Liga,2425,41,9,53,43,53,36,26,demo
935.0,13,10.39,5,1,6,,,,Samu Pérez 17,Getafe,"FW,MF",34,ESP,La Liga,2425,25,9,2,5,13,4,13,demo
2621.0,37,29.12,5,9,14,,,,Nico Castro 18,Valencia,MF,35,POR,La Liga,2223,27,11,34,48,54,30,28,demo
1373.0,20,15.26,1,5,6,,,,Álex Sánchez 23,Sevilla,MF,17,ESP,La Liga,2425,21,6,15,15,25,19,16,demo
908.0,13,10.09,3,2,5,,,,Pedri López 24,Barcelona,FW,28,BRA,La Liga,2223,20,10,5,5,12,9,11,demo
